"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","ExternalReference","DistributionChannel","Culture","X1_neu_vale","X1_neu_arou","X1_neu_feel","X1_neu_desc","X2_hap_vale","X2_hap_arou","X2_hap_feel","X2_hap_desc","X3_han_vale","X3_han_arou","X3_han_feel","X3_han_desc","X4_neu_vale","X4_neu_arou","X4_neu_feel","X4_neu_desc","X5_han_vale","X5_han_arou","X5_han_feel","X5_han_desc","X6_hap_vale","X6_hap_arou","X6_hap_feel","X6_hap_desc","X7_han_vale","X7_han_arou","X7_han_feel","X7_han_desc","X8_hap_vale","X8_hap_arou","X8_hap_feel","X8_hap_desc","X9_han_vale","X9_han_arou","X9_han_feel","X9_han_desc","X10_hap_vale","X10_hap_arou","X10_hap_feel","X10_hap_desc","X11_neu_vale","X11_neu_arou","X11_neu_feel","X11_neu_desc","X12_hap_vale","X12_hap_arou","X12_hap_feel","X12_hap_desc","X13_neu_vale","X13_neu_arou","X13_neu_feel","X13_neu_desc","X14_neu_vale","X14_neu_arou","X14_neu_feel","X14_neu_desc","X15_han_vale","X15_han_arou","X15_han_feel","X15_han_desc","X16_han_vale","X16_han_arou","X16_han_feel","X16_han_desc","X17_hap_vale","X17_hap_arou","X17_hap_feel","X17_hap_desc","X18_neu_vale","X18_neu_arou","X18_neu_feel","X18_neu_desc","X19_han_vale","X19_han_arou","X19_han_feel","X19_han_desc","X20_hap_vale","X20_hap_arou","X20_hap_feel","X20_hap_desc","X21_neu_vale","X21_neu_arou","X21_neu_feel","X21_neu_desc","X22_han_vale","X22_han_arou","X22_han_feel","X22_han_desc","X23_hap_vale","X23_hap_arou","X23_hap_feel","X23_hap_desc","X24_hap_vale","X24_hap_arou","X24_hap_feel","X24_hap_desc","X25_neu_vale","X25_neu_arou","X25_neu_feel","X25_neu_desc","X26_han_vale","X26_han_arou","X26_han_feel","X26_han_desc","X27_neu_vale","X27_neu_arou","X27_neu_feel","X27_neu_desc","X28_han_vale","X28_han_arou","X28_han_feel","X28_han_desc","X29_hap_vale","X29_hap_arou","X29_hap_feel","X29_hap_desc","X30_hap_vale","X30_hap_arou","X30_hap_feel","X30_hap_desc","X31_neu_vale","X31_neu_arou","X31_neu_feel","X31_neu_desc","X32_han_vale","X32_han_arou","X32_han_feel","X32_han_desc","X33_hap_vale","X33_hap_arou","X33_hap_feel","X33_hap_desc","X34_han_vale","X34_han_arou","X34_han_feel","X34_han_desc","X35_han_vale","X35_han_arou","X35_han_feel","X35_han_desc","X36_hap_vale","X36_hap_arou","X36_hap_feel","X36_hap_desc","X37_neu_vale","X37_neu_arou","X37_neu_feel","X37_neu_desc","X38_neu_vale","X38_neu_arou","X38_neu_feel","X38_neu_desc","X39_han_vale","X39_han_arou","X39_han_feel","X39_han_desc","X40_hap_vale","X40_hap_arou","X40_hap_feel","X40_hap_desc","X41_hap_vale","X41_hap_arou","X41_hap_feel","X41_hap_desc","X42_neu_vale","X42_neu_arou","X42_neu_feel","X42_neu_desc","X43_han_vale","X43_han_arou","X43_han_feel","X43_han_desc","X44_neu_vale","X44_neu_arou","X44_neu_feel","X44_neu_desc","X45_han_vale","X45_han_arou","X45_han_feel","X45_han_desc","X46_neu_vale","X46_neu_arou","X46_neu_feel","X46_neu_desc","X47_hap_vale","X47_hap_arou","X47_hap_feel","X47_hap_desc","X48_neu_vale","X48_neu_arou","X48_neu_feel","X48_neu_desc","r.enthusiastic","r.astonished","r.nervous","r.dull","r.quiet","r.relaxed","r.excited","r.surprised","r.elated","r.sleepy","r.still","r.lonely","r.strong","r.passive","r.content","r.sluggish","r.inactive","r.sad","r.euphoric","r.fearful","r.happy","r.idle","r.calm","r.unhappy","r.aroused","r.hostile","r.satisfied","r.rested","r.peaceful","r.serene","r.noemotion","r.energetic","r.ashamed","r.disgusted","r.stressed","r.guilty","r.contemptuous","r.fatigued","r.angry","i.enthusiastic","i.astonished","i.nervous","i.dull","i.quiet","i.relaxed","i.excited","i.surprised","i.elated","i.sleepy","i.still","i.lonely","i.strong","i.passive","i.content","i.sluggish","i.inactive","i.sad","i.euphoric","i.fearful","i.happy","i.idle","i.calm","i.unhappy","i.aroused","i.hostile","i.satisfied","i.rested","i.peaceful","i.serene","i.noemotion","i.energetic","i.ashamed","i.disgusted","i.stressed","i.guilty","i.contemptuous","i.fatigued","i.angry","age","gender","gender_3_TEXT","didbefore","didbefore_","purpose","device","errors"
"62","2026-01-14 18:44:07","2026-01-14 18:55:49","0","100","702","1","2026-01-14 18:55:50","R_6fdz6HCzrOpElZg","","anonymous","EA",4,1,15,15,4,1,15,9,1,1,15,3,4,1,15,15,1,1,15,3,7,1,9,9,1,1,15,1,4,1,15,8,4,1,15,15,7,1,15,12,4,1,15,15,4,1,15,15,4,1,15,15,4,1,15,15,1,1,3,3,4,1,15,3,7,1,15,10,4,1,14,14,4,1,15,15,4,1,15,10,4,1,15,14,1,1,15,15,4,1,15,10,4,1,14,14,4,1,15,8,4,1,15,6,4,1,5,5,4,1,15,4,4,1,15,15,4,1,15,10,4,1,15,7,1,1,3,3,4,1,9,9,4,1,15,6,4,1,15,15,4,1,15,15,4,1,15,15,4,1,14,5,4,1,15,2,4,1,15,15,4,1,15,6,4,1,15,15,4,1,14,3,4,1,15,15,4,1,15,15,4,1,15,15,7,4,9,9,4,1,15,15,1,1,3,5,5,1,1,1,1,5,3,5,1,1,1,5,5,5,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,5,1,1,3,1,1,1,1,1,5,5,1,1,1,1,3,1,3,1,5,1,1,1,5,1,5,1,5,1,1,1,3,5,5,1,1,5,1,1,1,1,1,1,1,32,"2","","2","","To study emotions","1","No"
"63","2026-01-14 19:20:39","2026-01-14 19:47:28","0","100","1609","1","2026-01-14 19:47:29","R_61hTJIefl0sXYCp","","anonymous","EA",6,2,9,9,6,3,9,10,1,7,1,3,4,1,15,15,1,6,1,4,4,1,14,14,1,7,1,1,7,4,9,9,4,4,11,1,5,1,8,9,4,1,15,15,5,2,9,9,4,1,15,15,4,1,15,15,2,6,4,4,2,5,6,6,5,2,9,10,4,1,15,15,1,7,3,3,6,2,9,9,4,1,15,15,2,4,4,4,6,3,9,9,7,4,9,9,4,1,15,15,1,6,1,1,5,1,14,14,1,6,4,4,6,3,11,11,6,4,12,12,4,1,15,15,1,6,3,3,6,2,9,9,1,5,4,4,1,7,1,1,5,2,10,10,4,1,15,15,5,1,14,14,1,6,2,2,5,2,14,14,3,6,6,6,4,1,15,15,1,7,3,3,4,1,14,14,1,6,6,6,5,1,8,14,6,4,9,9,4,1,15,15,4,1,2,1,2,2,2,1,3,2,3,1,4,1,5,2,2,1,2,2,4,2,3,1,2,1,4,3,3,3,1,3,1,2,2,1,2,2,2,3,1,1,1,2,2,2,1,3,2,2,1,4,1,5,1,2,1,5,1,5,1,5,1,2,1,5,5,5,5,2,4,1,1,1,1,1,1,1,73,"2","","2","","Reactions to pictures/situations.  Likely in view of ethnicity and/or age","3","No, all good"
"64","2026-01-14 19:35:19","2026-01-14 20:04:48","0","100","1768","1","2026-01-14 20:04:49","R_6cUmUfGPP8ftsEF","","anonymous","EA",5,3,8,8,7,5,9,13,1,7,3,3,3,3,6,6,1,6,3,6,7,6,9,10,1,7,3,3,6,5,10,12,2,6,6,3,6,7,10,12,4,1,14,14,6,5,10,10,4,1,14,14,4,2,14,14,1,5,6,3,1,6,6,6,6,7,10,10,4,3,14,14,1,6,6,3,6,6,13,13,3,2,6,14,1,5,6,1,7,6,10,10,6,6,12,12,4,4,9,8,2,6,3,3,4,4,14,14,1,6,1,3,6,5,12,12,6,6,6,12,4,2,14,14,1,7,3,3,6,7,12,12,1,7,6,3,2,6,1,1,6,6,10,10,3,3,6,6,4,2,14,8,1,7,3,3,6,6,12,12,6,7,10,10,4,2,14,14,1,5,6,1,3,4,6,14,1,6,3,3,4,1,14,5,6,6,10,10,4,1,14,14,2,2,5,1,2,2,2,1,2,5,1,2,1,1,2,3,1,2,1,2,4,2,2,2,1,1,2,2,2,1,1,2,1,2,5,2,1,3,2,3,2,1,1,2,5,4,2,5,1,2,1,3,1,5,1,1,2,2,1,5,1,5,1,2,1,5,5,5,5,1,3,1,1,1,1,1,1,1,20,"2","","2","","Something to do with how our personal emotions influence our reactions to images!","2","no"
"65","2026-01-14 21:34:03","2026-01-14 22:13:10","0","100","2346","1","2026-01-14 22:13:11","R_7dELZ1WKldRdshh","","anonymous","EA",5,5,14,6,6,5,9,10,1,5,4,3,4,2,14,14,1,5,4,4,6,5,9,10,1,6,4,1,6,6,10,12,1,4,3,3,6,6,9,10,5,2,14,14,6,6,12,10,4,1,14,14,4,1,15,15,1,4,4,3,1,5,4,6,6,6,10,12,4,2,14,5,1,4,4,3,7,5,10,10,5,2,9,8,1,6,4,1,6,6,12,13,6,7,10,12,6,2,14,14,1,4,4,3,4,3,15,15,2,7,4,11,6,6,12,10,3,7,6,12,5,3,8,14,3,3,8,12,6,5,11,13,1,3,4,6,1,6,4,1,6,5,10,12,4,2,14,14,5,2,8,8,1,5,4,3,6,6,12,12,5,7,12,13,6,3,14,14,1,5,4,1,6,2,8,8,1,6,6,6,4,1,15,15,7,7,13,13,3,2,14,5,4,2,1,1,4,4,4,2,3,2,4,1,4,3,5,1,1,2,2,1,5,2,4,1,3,1,5,4,4,4,1,3,1,1,1,1,1,1,1,4,1,1,1,4,5,4,3,4,2,4,1,5,2,5,1,1,2,3,1,5,2,5,1,3,1,5,5,5,4,1,3,1,1,1,1,1,1,1,32,"2","","1","I rated my emotional response to various images","To understand how humans emotionally respond to images, how images affect physical bodily emotions. ","2","No"
"66","2026-01-15 04:51:49","2026-01-15 05:33:22","0","100","2492","1","2026-01-15 05:33:23","R_32Q8bJ78RoDHR2R","","anonymous","EA",4,3,5,6,5,5,11,10,1,6,3,3,4,2,14,14,2,4,4,3,6,6,12,10,1,6,3,1,6,6,9,10,2,5,3,3,2,3,6,12,4,2,14,14,6,5,10,10,4,2,5,14,4,2,14,14,1,7,3,3,1,7,3,3,3,4,6,10,4,1,5,14,2,3,4,3,5,7,11,10,2,3,2,14,2,6,3,3,6,6,10,10,3,5,6,10,4,2,14,14,1,6,3,3,4,2,5,14,1,6,3,3,3,3,6,10,2,5,6,6,4,1,5,14,1,6,3,3,3,4,2,10,1,6,3,4,2,6,4,3,4,5,10,10,3,2,1,14,4,2,14,14,1,6,3,3,3,5,6,10,2,6,6,10,3,2,6,14,1,7,3,3,5,5,10,14,2,6,6,6,4,1,8,14,3,5,6,10,3,3,1,14,2,2,2,1,4,2,2,2,2,2,3,2,2,2,3,1,1,2,1,2,3,1,3,2,2,1,2,4,3,3,1,2,1,1,2,1,1,1,1,4,2,1,1,4,4,3,2,3,1,4,1,3,1,4,1,1,1,2,1,4,1,4,1,2,1,5,5,5,4,1,3,1,1,1,1,1,1,1,45,"2","","2","","To assess how personality affects reactions to specific scenes","2",""
"67","2026-01-15 05:57:06","2026-01-15 06:14:25","0","100","1039","1","2026-01-15 06:14:26","R_6lBlfqSUpgm0C5z","","anonymous","EA",6,3,14,14,6,4,6,12,1,6,1,4,4,1,14,14,2,5,4,3,5,5,6,12,1,6,4,1,6,4,8,12,3,5,6,3,6,4,12,10,6,2,12,14,5,4,6,12,4,1,14,5,3,3,6,15,2,4,4,4,1,5,4,11,6,4,12,9,4,2,14,5,1,7,2,3,6,4,6,12,4,2,6,5,3,5,4,6,5,4,6,12,5,2,14,9,5,2,8,14,3,6,4,12,4,3,3,14,1,5,4,4,6,3,10,10,6,5,3,12,5,2,14,8,3,4,3,3,5,4,6,12,1,6,3,3,1,6,1,2,6,4,12,12,3,2,6,5,4,1,5,15,3,5,6,1,5,4,6,10,1,7,3,12,5,4,6,8,3,6,4,12,4,2,6,14,3,5,3,11,4,1,14,5,6,4,12,9,4,1,14,14,2,2,5,4,3,1,2,2,2,4,4,4,2,3,1,2,3,4,1,4,2,4,2,4,2,1,2,2,2,1,3,2,1,3,5,1,1,2,2,3,2,1,2,4,4,4,2,3,2,3,2,4,2,4,1,2,2,1,1,4,2,4,2,2,1,4,5,4,3,2,3,1,1,1,1,1,1,1,35,"3","Non-binary","2","","to see how people react to pictures based on their typical emotions and demographics","2",""
"68","2026-01-15 06:03:26","2026-01-15 06:20:33","0","100","1027","1","2026-01-15 06:20:34","R_7LPYz3KptXQ6IXD","","anonymous","EA",4,4,14,14,7,6,12,12,1,3,3,3,2,2,4,4,1,3,6,6,3,3,5,5,1,5,1,1,5,5,12,12,1,3,6,6,5,5,10,10,3,4,6,6,2,2,5,5,4,4,14,14,2,2,5,5,1,5,6,6,1,2,6,6,7,6,10,10,3,3,14,14,1,2,1,1,6,5,10,10,2,2,5,5,1,3,6,6,2,3,6,6,5,5,9,9,4,4,8,8,1,3,6,6,4,4,15,15,3,5,8,8,3,4,6,6,5,5,12,12,5,5,9,9,3,6,3,3,5,5,12,12,1,2,3,3,2,2,8,8,2,3,15,15,3,3,5,5,4,3,8,8,1,3,3,3,6,5,12,12,3,5,3,3,5,5,8,8,1,3,6,6,5,5,9,9,1,5,6,6,4,4,15,15,5,5,10,10,4,4,14,14,3,2,2,2,3,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,3,3,2,3,2,3,3,3,3,1,2,1,2,2,2,2,2,2,5,2,2,2,3,4,3,1,3,2,4,2,4,2,5,1,2,1,2,1,5,2,5,1,2,1,5,5,5,5,1,4,1,1,1,1,1,1,1,50,"2","","2","","To figure out my anxiety levels.","2","no"
"69","2026-01-15 06:13:05","2026-01-15 06:25:51","0","100","765","1","2026-01-15 06:25:52","R_58VdIfRhUXzynJg","","anonymous","EA",1,1,6,6,7,6,9,12,1,4,3,2,4,3,8,8,1,4,4,4,6,4,9,10,1,2,2,3,5,2,12,12,1,4,11,2,4,2,8,14,4,2,14,15,5,3,12,13,1,1,7,7,1,1,6,6,1,4,6,3,1,5,6,3,7,6,10,9,4,4,7,8,1,2,3,3,5,3,9,8,1,3,6,6,1,3,6,3,7,6,10,10,5,3,9,10,2,2,7,7,1,1,7,12,1,2,7,7,1,1,1,1,4,2,15,14,3,1,6,6,4,2,8,5,1,5,6,6,6,5,12,13,1,1,6,6,1,1,3,3,6,4,10,10,4,1,15,14,4,3,14,15,1,2,15,1,6,1,12,12,4,3,12,10,2,3,6,5,1,1,3,3,4,1,8,8,1,1,6,6,4,1,14,14,6,5,10,9,1,1,7,7,5,5,5,5,5,5,5,4,4,5,5,5,3,4,4,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,5,4,5,4,4,4,5,5,5,3,3,5,5,5,3,4,4,4,4,4,4,4,5,5,4,4,4,5,4,4,4,5,5,3,5,5,5,5,5,5,5,21,"2","","2","","Implicit reactions","1",""
"70","2026-01-15 06:16:06","2026-01-15 06:34:58","0","100","1131","1","2026-01-15 06:34:59","R_6BQrEJOzTC4ZjTR","","anonymous","EA",4,3,6,6,6,4,10,10,1,6,4,4,6,4,15,15,2,4,4,4,7,6,12,12,1,7,1,1,6,5,10,10,3,4,3,3,5,4,10,10,4,1,15,15,6,5,10,10,4,1,14,14,4,4,6,6,1,7,1,1,1,6,4,4,7,5,9,9,4,2,14,14,1,7,1,1,6,5,10,10,4,2,15,15,1,7,1,1,6,5,12,12,7,5,9,9,6,4,8,8,1,7,2,2,4,2,14,14,2,6,2,2,6,6,10,10,5,5,6,6,4,2,15,15,2,5,6,6,6,4,10,10,1,6,4,4,1,7,2,2,5,5,10,10,4,2,15,15,6,2,14,14,1,7,2,2,7,6,10,10,7,7,10,10,4,2,14,14,1,7,1,1,4,1,14,14,5,5,14,14,4,2,14,14,7,5,10,10,4,4,14,14,4,3,4,2,1,3,3,2,2,4,2,1,3,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,4,3,2,4,2,5,1,1,1,1,5,4,2,5,1,3,1,5,1,5,1,1,1,4,1,5,2,5,1,3,1,5,5,5,5,1,5,1,1,1,1,1,1,1,42,"1","","2","","To rate the emotional reactions to various images to see what is effective.","2","None"
"71","2026-01-15 06:14:55","2026-01-15 06:48:24","0","100","2009","1","2026-01-15 06:48:25","R_6gSmnHifOIBwjtT","","anonymous","EA",4,1,14,14,5,5,9,9,3,5,6,6,4,1,14,14,2,5,4,4,4,4,14,14,1,5,4,4,5,6,12,12,4,4,14,14,3,1,15,15,4,1,14,14,4,5,14,14,4,1,14,14,4,1,14,14,2,6,4,4,2,5,6,6,5,5,9,9,4,1,14,14,4,4,15,15,7,7,13,13,4,1,14,14,3,5,6,6,5,5,13,13,4,2,14,14,5,5,11,11,2,5,4,4,4,1,14,14,2,6,4,4,4,1,14,14,3,5,6,6,4,1,14,14,2,5,6,6,3,7,6,6,2,6,11,11,1,6,1,1,2,4,2,2,4,1,14,14,4,1,14,14,2,6,6,6,2,4,6,6,4,1,14,14,4,1,14,14,2,6,2,2,4,1,14,14,6,5,11,11,4,1,14,14,5,4,8,8,4,1,14,14,2,1,1,1,2,3,1,1,1,2,3,1,2,2,4,1,3,1,1,1,3,3,5,1,2,1,4,4,4,4,2,3,1,1,1,1,1,2,1,3,1,1,1,3,3,2,2,2,2,3,1,3,3,4,1,3,1,3,1,5,3,3,1,2,1,4,5,5,3,1,3,1,1,1,1,1,1,1,57,"2","","2","","unsure","2","no"
"72","2026-01-15 06:35:32","2026-01-15 06:54:43","0","100","1151","1","2026-01-15 06:54:44","R_6egf5Zt0p5LpfRQ","","anonymous","EA",4,5,7,14,6,7,12,12,1,6,4,4,4,1,14,14,1,7,4,3,6,7,12,12,1,7,1,2,6,6,12,12,2,6,6,3,7,7,10,10,4,2,15,15,6,5,12,12,4,1,15,15,4,2,14,14,1,7,4,6,2,6,6,6,7,7,13,9,4,3,5,5,1,6,2,3,7,7,12,12,3,1,4,15,1,7,1,1,6,6,12,12,6,6,9,9,3,2,14,14,1,7,1,2,5,3,15,14,1,7,3,6,5,7,9,12,5,7,12,12,4,2,5,8,2,7,6,6,7,6,12,12,1,6,4,3,1,7,1,4,5,7,10,12,4,2,14,14,5,1,8,8,1,7,2,4,5,7,12,10,6,7,12,10,4,2,14,8,1,6,1,2,4,1,15,15,2,7,3,4,4,1,15,15,7,6,13,13,2,2,5,14,5,2,2,2,1,4,4,2,4,2,3,2,3,1,5,2,2,1,2,1,5,3,4,1,2,2,5,4,5,4,2,5,2,2,2,2,2,2,2,5,2,1,1,2,5,4,3,5,1,2,1,5,1,5,1,1,1,3,1,5,2,5,1,2,1,5,5,5,4,2,5,1,1,1,1,1,1,1,30,"1","","1","you looked at pictures of people and said how you felt","race reactions to things","2",""
"73","2026-01-15 08:07:27","2026-01-15 08:41:18","0","100","2030","1","2026-01-15 08:41:19","R_5PuYw16oLD8Fr4l","","anonymous","EA",4,5,6,14,7,6,9,9,1,7,4,4,4,2,8,14,1,7,4,4,5,5,13,9,1,6,4,4,6,6,13,9,2,6,6,3,6,5,9,9,4,1,14,14,5,6,12,10,4,3,14,14,4,1,14,14,1,7,4,4,2,7,6,6,5,5,10,9,4,1,14,14,1,7,4,4,6,6,9,9,3,1,15,15,1,7,4,4,5,5,13,10,6,5,9,12,4,2,14,14,1,7,1,2,4,1,14,14,1,7,4,4,5,6,12,10,6,6,10,10,4,2,14,14,1,7,6,6,6,6,9,9,1,7,6,4,1,6,3,4,6,6,10,10,4,2,14,14,5,2,8,14,1,7,6,4,6,5,9,9,3,7,6,6,4,2,14,14,1,7,2,4,4,2,14,14,2,6,11,11,4,1,14,14,6,6,10,9,4,1,14,14,3,2,2,2,3,4,2,2,4,2,4,2,3,4,4,2,3,2,2,2,4,3,4,2,2,2,5,3,4,4,3,3,2,2,2,2,2,2,2,4,3,1,1,3,5,4,2,5,2,3,1,5,2,5,1,2,1,4,1,5,2,5,1,2,1,5,5,5,5,2,5,1,1,1,1,1,2,2,66,"2","","2","","Understanding perceptions of images and the emotions that they evoke.","3","No "
"74","2026-01-15 09:00:46","2026-01-15 09:31:12","0","100","1825","1","2026-01-15 09:31:13","R_5ZIIP5Rie4ARt7v","","anonymous","EA",7,4,12,14,7,7,9,9,1,3,4,2,4,2,14,14,1,1,4,1,7,7,12,10,1,4,1,2,7,7,8,9,5,5,6,6,7,7,12,10,4,4,14,14,7,7,10,12,4,1,7,14,4,1,14,14,1,4,4,4,1,2,1,4,7,7,10,9,4,2,14,14,1,4,6,1,7,7,12,9,4,4,8,14,1,4,1,2,7,5,12,10,7,6,10,12,4,4,8,14,1,5,2,1,4,4,14,14,1,4,4,3,7,7,12,10,7,7,12,10,7,3,14,14,2,5,6,6,7,7,10,9,1,1,1,4,1,4,1,2,7,6,6,10,4,1,15,15,4,1,14,14,1,5,4,4,7,7,10,9,7,6,10,12,4,2,15,15,1,3,1,2,4,3,14,14,1,4,4,4,4,1,15,15,7,6,13,9,4,1,14,14,3,2,1,1,2,3,3,2,1,2,2,1,4,2,5,2,1,1,1,1,5,2,5,1,2,1,5,4,5,4,1,4,1,1,1,1,1,2,1,2,1,1,1,2,4,2,1,2,2,2,1,4,1,5,2,2,1,1,1,5,2,4,1,2,1,5,4,5,3,1,4,1,1,1,1,1,2,1,45,"2","","2","","to gauge emotions?","2","no"
"75","2026-01-15 09:23:45","2026-01-15 09:37:49","0","100","843","1","2026-01-15 09:37:50","R_7hDPv6d8Yg06g4M","","anonymous","EA",4,3,9,8,7,7,10,10,1,7,4,1,4,4,15,15,1,7,1,4,7,7,10,12,1,1,1,1,7,7,12,12,7,7,11,11,7,7,9,10,4,3,15,15,7,7,12,12,4,1,14,14,7,7,14,14,1,2,1,1,1,2,4,4,7,7,10,10,5,5,15,15,1,4,1,4,7,7,10,10,4,4,15,15,1,7,1,1,7,7,12,10,7,7,10,9,5,7,9,9,1,7,1,1,7,7,6,6,1,7,1,1,7,7,10,6,7,7,10,12,4,4,15,15,7,7,3,3,7,7,10,10,1,6,4,4,3,2,3,3,7,7,10,10,4,3,15,15,4,3,15,15,1,3,1,1,7,7,10,10,7,7,6,12,5,5,9,9,1,7,1,1,4,3,10,6,2,5,6,3,4,3,15,15,7,7,12,10,6,6,15,15,4,3,1,1,2,5,4,4,4,1,2,1,4,1,4,2,1,1,3,1,5,3,3,1,4,1,4,3,4,3,1,3,1,1,2,1,3,2,1,3,2,1,1,2,4,4,3,4,1,2,1,4,1,3,2,3,1,3,1,4,2,3,1,3,1,3,3,3,3,1,3,1,1,2,1,3,2,1,50,"1","","2","","To see a person‘s emotions, different people’s emotions with the different age ranges","1"," No"
"76","2026-01-15 09:23:41","2026-01-15 10:05:44","0","100","2523","1","2026-01-15 10:05:45","R_3aJLDTzhyUZPoGF","","anonymous","EA",4,2,14,15,6,4,12,9,1,4,3,2,4,1,5,15,2,2,4,4,5,4,10,10,1,3,2,2,4,2,15,10,1,4,3,6,4,3,14,10,4,1,14,15,3,3,14,5,4,1,15,14,4,1,15,15,1,4,3,4,1,4,6,4,5,1,3,9,4,1,14,15,1,3,2,4,6,4,10,12,4,1,15,14,1,2,6,6,5,3,12,10,5,2,6,12,4,1,15,14,1,4,2,4,4,2,15,14,1,3,6,4,3,3,3,14,4,3,6,6,4,1,15,14,1,4,6,6,3,2,6,15,1,4,6,6,1,4,1,4,5,4,10,13,4,1,15,14,4,1,15,14,1,4,6,2,5,4,9,12,3,2,6,6,4,1,15,14,2,2,6,6,3,2,6,6,2,2,6,6,4,1,15,15,4,2,14,14,4,1,15,14,2,1,2,3,4,2,2,1,2,2,3,2,2,3,2,3,4,3,1,2,2,3,3,4,3,2,2,3,2,2,1,2,4,3,3,2,2,2,2,4,2,1,1,3,3,3,2,2,2,2,1,5,4,4,1,1,1,4,1,5,2,4,1,3,1,4,5,5,5,3,5,1,1,1,1,1,1,1,62,"2","","2","","To try to understand people's perception of emotions based of of images","1","No"
"77","2026-01-15 10:36:09","2026-01-15 10:59:07","0","100","1378","1","2026-01-15 10:59:09","R_53pagSesdAzpoYf","","anonymous","EA",4,4,15,15,6,5,9,10,1,5,4,3,4,2,14,15,1,4,4,6,6,5,12,10,2,5,4,3,7,7,12,10,2,5,6,3,6,6,12,10,4,2,14,9,6,5,12,12,4,2,15,14,6,4,7,5,1,6,4,4,1,5,6,3,6,6,9,12,4,3,5,15,1,2,2,2,6,6,12,10,4,2,5,5,1,6,6,3,6,5,9,10,6,6,10,10,4,3,6,6,1,4,6,6,4,2,14,14,1,6,4,3,6,5,9,13,6,7,10,12,4,3,14,5,1,7,3,3,6,5,9,10,1,4,3,3,2,4,4,3,6,4,10,10,4,4,14,14,4,2,14,14,1,6,3,3,6,4,14,12,6,6,10,13,4,3,5,5,2,4,4,4,4,2,14,14,1,6,6,11,4,2,15,15,6,5,10,10,4,2,5,14,3,2,4,3,2,2,2,2,2,4,3,2,3,2,3,3,2,2,2,4,3,4,3,2,3,2,3,2,3,2,3,2,2,2,4,3,2,4,2,4,2,2,2,3,4,3,2,3,2,2,2,4,2,4,2,2,2,3,2,4,2,4,2,3,1,4,4,4,4,3,4,2,2,2,2,2,2,2,32,"2","","2","","To see how people identify their emotions ","1","No"
"78","2026-01-15 11:01:15","2026-01-15 11:22:50","0","100","1295","1","2026-01-15 11:22:51","R_5e9D6cGc0NHFgRI","","anonymous","EA",5,4,9,10,6,5,9,9,2,5,4,4,4,2,8,14,2,6,3,3,6,6,12,10,2,6,6,3,6,5,10,10,2,4,6,6,6,7,13,10,5,4,9,9,6,5,12,12,5,3,8,8,4,2,5,5,1,6,3,3,1,5,4,6,6,6,12,12,4,3,7,14,1,6,2,2,6,5,9,10,4,3,5,14,2,5,3,1,6,5,10,12,6,5,10,10,5,4,9,9,2,6,3,3,4,3,5,5,1,6,3,3,6,6,12,12,6,6,6,12,5,3,14,14,1,6,3,3,6,7,12,12,1,6,4,4,3,4,6,6,5,5,10,10,4,3,14,14,4,2,8,8,1,6,3,3,5,4,9,9,5,6,12,10,5,3,14,14,2,5,6,3,4,2,5,5,3,5,6,6,5,3,8,8,6,5,12,10,3,2,14,14,4,2,2,1,2,4,4,2,4,2,2,1,4,2,2,2,1,2,3,2,4,1,3,2,2,1,5,3,4,4,1,4,1,2,3,1,2,2,2,4,2,1,1,2,4,4,2,4,1,1,1,4,1,2,1,1,1,3,1,4,1,4,1,4,1,5,5,5,4,1,5,1,1,1,1,1,1,1,19,"2","","2","","To gauge if people can actually accurately recognize and display thier emotions when prompted and see how accurate their emotions are in regards to what they believe the standard reaction should be","2","no"
"79","2026-01-15 11:33:13","2026-01-15 11:56:11","0","100","1377","1","2026-01-15 11:56:12","R_1uJow8KLT5Vsvbc","","anonymous","EA",4,2,14,14,2,3,6,6,2,1,3,3,3,2,3,3,1,1,6,3,4,2,6,10,1,4,6,3,7,6,9,10,1,3,3,3,6,5,10,10,5,2,14,14,4,2,10,10,4,3,14,14,5,4,10,10,2,2,4,4,1,1,6,6,7,6,10,10,4,2,14,14,1,1,2,2,3,3,6,6,3,2,14,14,2,1,1,1,5,3,10,10,6,4,10,10,6,6,10,11,2,2,4,1,4,2,14,14,1,1,4,4,7,6,10,10,6,6,10,10,5,4,14,7,2,3,3,3,3,3,2,10,2,2,4,4,1,5,3,3,6,4,10,10,6,7,10,10,4,2,14,14,2,2,3,6,4,2,6,10,7,6,10,10,4,2,14,14,2,2,4,4,5,3,12,9,2,2,3,6,4,1,14,14,7,3,9,10,3,2,6,5,3,2,2,2,3,3,2,2,2,2,3,4,2,3,2,3,3,4,2,4,2,2,3,4,2,1,2,3,4,3,1,2,3,3,4,3,2,4,2,4,2,2,2,2,4,4,2,4,2,2,1,5,1,5,1,1,1,4,1,4,1,4,1,2,1,4,4,4,4,2,4,1,1,1,1,1,1,1,45,"2","","2","","to see how our lived emotions and our ideal emotions dictate how we feel when seeing images ","2","no"
